cluster,max_label,max_proportion
0,11a12,0.089171976
1,2a7,0.05839416
2,3a4,0.14285715
3,8a9,0.080213904
4,11a12,0.07189543
5,4a5,0.06666667
6,4a9,0.05882353
7,9a10,0.059210528
8,4a5,0.11111111
9,11a12,0.07098766
10,5a8,0.06896552
11,11a12,0.104166664
12,2a3,0.19354838
13,4a5,0.06849315
14,9a11,0.08074534
15,5a11,0.094017096
16,10a11,0.1375
17,4a9,0.125
18,2a5,0.19444445
19,2a3,0.25581396
20,9a10,0.10606061
21,9a11,0.069767445
22,6a7,0.07608695
23,3a7,0.094736844
24,3a8,0.12195122
25,2a5,0.07586207
26,2a3,0.41304347
27,11a12,0.06521739
28,2a3,0.08695652
29,5a11,0.09090909
30,2a7,0.07692308
31,2a3,0.10144927
32,7a12,0.071428575
33,7a11,0.0754717
34,5a6,0.115384616
35,5a8,0.061728396
36,6a11,0.06666667
37,2a7,0.071428575
38,11a12,0.0952381
39,7a8,0.13636364
40,8a9,0.10576923
41,7a12,0.07476635
42,2a7,0.13043478
43,2a7,0.067567565
44,3a8,0.067307696
45,11a12,0.15
46,2a3,0.14285715
47,2a3,0.46153846
48,4a9,0.075
49,2a7,0.06622516
50,3a4,0.09090909
51,5a9,0.1
52,7a12,0.25
53,4a5,0.07522124
54,5a7,0.083333336
55,7a8,0.11034483
