poly,proportion
2a7,0.1095890410958904
5a6,0.1095890410958904
2a3,0.1095890410958904
3a7,0.0958904109589041
3a5,0.0684931506849315
4a7,0.0684931506849315
5a7,0.0684931506849315
4a5,0.0547945205479452
6a7,0.0547945205479452
4a9,0.0273972602739726
5a8,0.0273972602739726
5a9,0.0273972602739726
7a8,0.0273972602739726
3a8,0.0273972602739726
2a5,0.0273972602739726
5a11,0.0136986301369863
6a11,0.0136986301369863
7a9,0.0136986301369863
7a10,0.0136986301369863
7a11,0.0136986301369863
7a12,0.0136986301369863
3a4,0.0136986301369863
