quality,proportion
minor7,0.3164282618118769
major7,0.22366710013003901
majorminor7,0.19245773732119636
halfdim7,0.17902037277850022
augminor7,0.04811443433029909
minormajor7,0.016905071521456438
augmajor7,0.015604681404421327
fulldim7,0.007802340702210663
