quality,proportion
augminor7,0.15006305170239598
majorminor7,0.14312736443883986
halfdim7,0.13619167717528374
minor7,0.1223203026481715
fulldim7,0.11853720050441362
major7,0.11601513240857503
augmajor7,0.10907944514501891
minormajor7,0.10466582597730138
