quality,proportion
minor7,0.2649544863459038
major7,0.1918075422626788
majorminor7,0.1755526657997399
halfdim7,0.17522756827048114
augminor7,0.08615084525357607
augmajor7,0.045513654096228866
minormajor7,0.03153446033810143
fulldim7,0.029258777633289986
