cluster,max_label,max_proportion
0,minormajor7,0.14800389
1,fulldim7,0.331509
2,fulldim7,0.18149039
3,minormajor7,0.24810126
4,major7,0.125
5,major7,0.13454147
6,minor7,0.2974068
7,halfdim7,0.13655287
8,augminor7,0.15006305
9,minormajor7,0.25072604
10,minor7,0.12732096
11,fulldim7,0.12840466
12,halfdim7,0.13373403
13,augminor7,0.1512784
14,halfdim7,0.12727273
15,fulldim7,0.13178295
16,fulldim7,0.32223764
17,augmajor7,0.24833333
18,minor7,0.15028901
19,fulldim7,0.39602804
20,halfdim7,0.12903225
21,minor7,0.12828207
22,major7,0.1254902
23,major7,0.125
24,augmajor7,0.14649682
25,augmajor7,0.22409824
26,minormajor7,0.15176715
27,minormajor7,0.13559322
