dyn_category,proportion
subf,0.1925064599483204
hairpin,0.1847545219638243
flat,0.1821705426356589
revhairpin,0.16925064599483206
subp,0.15762273901808785
cresc,0.05813953488372093
decresc,0.05555555555555555
