dyn_category,proportion
hairpin,0.20496083550913838
revhairpin,0.20234986945169714
subp,0.18407310704960836
subf,0.1814621409921671
flat,0.09399477806788512
cresc,0.06657963446475196
decresc,0.06657963446475196
