dyn_category,proportion
subf,0.23809523809523808
subp,0.22549019607843138
revhairpin,0.1722689075630252
hairpin,0.15966386554621848
flat,0.09663865546218488
cresc,0.056022408963585436
decresc,0.05182072829131653
