dyn_category,proportion
hairpin,0.19487179487179487
revhairpin,0.18461538461538463
subf,0.18051282051282053
subp,0.16615384615384615
flat,0.15076923076923077
cresc,0.06564102564102564
decresc,0.057435897435897436
