dyn_category,proportion
revhairpin,0.22142857142857142
hairpin,0.22023809523809523
subp,0.1630952380952381
subf,0.15357142857142858
flat,0.08928571428571429
cresc,0.0761904761904762
decresc,0.0761904761904762
