dyn_category,proportion
hairpin,0.1928374655647383
revhairpin,0.18640955004591367
subp,0.17355371900826447
subf,0.17263544536271808
flat,0.15151515151515152
cresc,0.06244260789715335
decresc,0.06060606060606061
