cluster,max_label,max_proportion
0,subp,0.25181597
1,hairpin,0.21548821
2,flat,0.21463415
3,revhairpin,0.22332859
4,subf,0.2238806
5,hairpin,0.20549738
6,subf,0.19804402
7,subp,0.31333333
8,flat,0.30633804
9,hairpin,0.21319018
10,flat,0.20943396
11,revhairpin,0.21525885
12,hairpin,0.19873817
13,flat,0.3320158
14,flat,0.4183835
15,revhairpin,0.21391304
16,hairpin,0.22955975
17,hairpin,0.2056962
18,subp,0.2462845
19,revhairpin,0.2337043
20,subf,0.3392857
21,hairpin,0.22108844
22,hairpin,0.20869565
23,hairpin,0.21044046
24,hairpin,0.21296297
25,hairpin,0.22308546
26,subp,0.21153846
27,hairpin,0.20342205
