poly,proportion
7a12,0.07272727272727272
10a11,0.07272727272727272
7a8,0.07272727272727272
5a8,0.07272727272727272
8a11,0.05454545454545454
9a10,0.05454545454545454
9a11,0.05454545454545454
6a7,0.05454545454545454
11a12,0.03636363636363636
5a11,0.03636363636363636
6a11,0.03636363636363636
7a9,0.03636363636363636
7a10,0.03636363636363636
7a11,0.03636363636363636
8a9,0.03636363636363636
4a9,0.03636363636363636
5a9,0.03636363636363636
3a8,0.03636363636363636
4a7,0.03636363636363636
5a6,0.03636363636363636
5a7,0.03636363636363636
3a7,0.01818181818181818
