cluster,max_label,max_proportion
0,6a11,0.06666667
1,9a10,0.08
2,5a9,0.046460178
3,2a3,0.061290324
4,11a12,0.06185567
5,11a12,0.071428575
6,11a12,0.08130081
7,2a7,0.056179777
8,2a3,0.1590909
9,6a7,0.059322033
10,11a12,0.057877813
11,9a10,0.06666667
12,10a11,0.054545455
13,2a5,0.071428575
14,2a3,0.19883041
15,7a12,0.06382979
16,7a12,0.09389672
17,3a4,0.07089552
18,7a9,0.054054055
19,2a3,0.16296296
20,4a9,0.07042254
21,2a3,0.23943663
22,9a11,0.06306306
23,3a4,0.06306306
24,4a7,0.07971015
25,2a7,0.060606062
26,4a7,0.06185567
27,4a7,0.05691057
