cluster,max_label,max_proportion
0,9a10,0.118644066
1,2a5,0.125
2,3a8,0.05421687
3,4a9,0.09090909
4,8a11,0.16666667
5,2a5,0.10869565
6,9a11,0.073033705
7,11a12,0.08928572
8,11a12,0.41666666
9,3a5,0.07692308
10,2a5,0.12195122
11,5a6,0.05952381
12,7a8,0.05263158
13,8a9,0.053333335
14,8a11,0.08219178
15,2a3,0.1904762
16,2a3,0.1590909
17,3a8,0.06557377
18,3a7,0.051282052
19,5a9,0.054945055
20,5a9,0.08080808
21,5a9,0.06451613
22,8a11,0.06486487
23,2a3,0.1875
24,2a3,0.25
25,7a12,0.045454547
26,7a9,0.07317073
27,4a5,0.115384616
28,5a11,0.055555556
29,3a8,0.07462686
30,2a3,0.20833333
31,3a8,0.067307696
32,11a12,0.09009009
33,8a11,0.2857143
34,2a3,0.29166666
35,2a5,0.08888889
36,9a10,0.27272728
37,9a10,0.25
38,3a4,0.15625
39,2a3,0.2
40,7a10,0.055900622
41,2a3,0.16666667
42,2a5,0.13043478
43,5a7,0.071428575
44,2a5,0.11320755
45,2a3,0.36842105
46,2a5,0.09615385
47,8a11,0.125
48,2a7,0.071428575
49,7a8,0.08108108
50,4a5,0.16
51,5a9,0.6666667
52,3a8,0.051948052
53,2a3,0.25
54,7a8,0.12
55,2a5,0.15384616
56,2a3,0.16666667
57,2a7,0.0952381
58,4a9,0.115384616
59,7a8,0.06779661
60,2a3,0.21428572
61,2a3,0.08510638
62,2a7,0.08695652
63,2a5,0.10526316
64,2a7,0.09090909
65,3a4,0.11111111
66,2a7,0.07692308
67,2a3,0.175
68,2a3,0.5
69,8a11,0.0952381
70,2a5,0.10526316
71,4a9,0.13793103
72,6a7,0.057142857
73,9a10,0.2
74,7a12,0.112676054
75,3a7,0.08571429
76,11a12,0.6
77,10a11,0.18181819
78,2a3,0.2
79,8a11,0.25
80,11a12,0.17948718
81,2a5,0.09090909
82,11a12,0.15
83,7a10,0.8
84,8a11,0.18518518
85,2a5,0.11111111
86,7a12,0.6666667
87,2a7,0.125
88,2a3,0.2
89,2a5,0.075
90,2a3,1.0
91,5a7,0.06521739
92,3a4,0.16
93,5a9,0.10606061
94,4a5,0.078125
95,10a11,0.12195122
96,7a10,0.12
97,2a5,0.125
