poly,proportion
8a9,0.06896551724137931
5a8,0.06206896551724138
7a9,0.06206896551724138
5a9,0.05517241379310345
6a11,0.05517241379310345
7a10,0.05517241379310345
9a11,0.05517241379310345
5a7,0.05517241379310345
5a11,0.041379310344827586
10a11,0.041379310344827586
5a6,0.041379310344827586
6a7,0.041379310344827586
4a9,0.034482758620689655
7a11,0.034482758620689655
7a12,0.034482758620689655
9a10,0.034482758620689655
3a8,0.034482758620689655
8a11,0.027586206896551724
3a7,0.027586206896551724
4a5,0.027586206896551724
11a12,0.020689655172413793
7a8,0.020689655172413793
2a7,0.020689655172413793
4a7,0.020689655172413793
3a5,0.013793103448275862
2a5,0.006896551724137931
3a4,0.006896551724137931
