cluster,max_label,max_proportion
0,2a5,0.062937066
1,3a5,0.065656565
2,2a7,0.051282052
3,2a5,0.06896552
4,9a10,0.07511737
5,2a3,0.18867925
6,2a3,0.22077923
7,2a3,0.14666666
8,7a8,0.05514706
9,2a7,0.05394191
10,11a12,0.057761732
11,11a12,0.05226481
12,2a7,0.086021505
13,8a9,0.047058824
14,8a11,0.06315789
15,11a12,0.06382979
16,2a3,0.10526316
17,7a11,0.05
18,2a3,0.17307693
19,5a9,0.054945055
20,2a3,0.18518518
21,8a11,0.16666667
22,2a3,0.22857143
23,2a5,0.11
24,2a3,0.16666667
25,2a5,0.094339624
26,2a5,0.10869565
27,11a12,0.12987013
28,5a11,0.055555556
29,9a11,0.073033705
30,8a11,0.11627907
31,2a3,0.1904762
32,7a9,0.058536585
33,4a9,0.08888889
34,2a3,0.29166666
35,2a5,0.102564104
36,2a7,0.083333336
37,3a7,0.051282052
38,4a9,0.09090909
39,2a3,0.2
40,7a10,0.055900622
41,2a3,0.16666667
