dyn_category,proportion
hairpin,0.24242424242424243
revhairpin,0.24242424242424243
subp,0.15151515151515152
subf,0.1414141414141414
cresc,0.08080808080808081
decresc,0.08080808080808081
flat,0.06060606060606061
