dyn_category,proportion
hairpin,0.2288135593220339
revhairpin,0.2288135593220339
subf,0.17372881355932204
subp,0.15254237288135594
cresc,0.07627118644067797
decresc,0.07627118644067797
flat,0.0635593220338983
