dyn_category,proportion
hairpin,0.23076923076923078
revhairpin,0.23076923076923078
subp,0.17692307692307693
subf,0.16153846153846155
cresc,0.07692307692307693
decresc,0.07692307692307693
flat,0.046153846153846156
