poly,proportion
4a5,0.1111111111111111
5a6,0.08888888888888889
6a7,0.08888888888888889
2a3,0.08888888888888889
4a7,0.06666666666666667
5a7,0.06666666666666667
3a5,0.06666666666666667
3a4,0.06666666666666667
3a7,0.044444444444444446
7a8,0.044444444444444446
3a8,0.022222222222222223
4a9,0.022222222222222223
5a8,0.022222222222222223
5a9,0.022222222222222223
5a11,0.022222222222222223
6a11,0.022222222222222223
7a9,0.022222222222222223
7a10,0.022222222222222223
7a11,0.022222222222222223
8a9,0.022222222222222223
8a11,0.022222222222222223
2a5,0.022222222222222223
