cluster,max_label,max_proportion
0,2a7,0.06542056
1,7a12,0.07042254
2,4a5,0.0754717
3,7a8,0.06818182
4,2a3,0.10526316
5,2a5,0.06849315
6,3a4,0.13235295
7,9a11,0.07777778
8,7a8,0.075
9,3a5,0.068627454
10,3a4,0.06382979
11,4a5,0.071428575
12,2a5,0.25
13,3a7,0.07042254
14,2a7,0.062937066
15,8a9,0.08108108
16,10a11,0.083333336
17,8a9,0.07017544
18,2a7,0.084745765
19,11a12,0.11494253
20,2a7,0.10218978
21,7a10,0.07575758
22,3a5,0.058139537
23,4a9,0.06410257
24,2a3,0.116883114
25,7a10,0.06542056
26,4a5,0.115384616
27,7a8,0.1509434
28,8a11,0.06896552
29,2a7,0.15151516
30,7a8,0.083333336
31,3a7,0.071428575
32,7a11,0.06666667
33,3a7,0.06557377
34,3a4,0.11111111
35,2a5,0.06122449
36,9a11,0.14117648
37,2a3,0.2
38,2a3,0.065789476
39,4a9,0.078947365
40,5a9,0.07692308
41,6a11,0.05479452
42,2a7,0.118644066
43,5a8,0.06451613
44,3a4,0.08571429
45,5a11,0.093023255
46,3a5,0.06666667
47,8a11,0.06666667
48,2a5,0.16666667
49,3a4,0.061728396
50,2a3,0.37313432
51,2a7,0.09259259
52,2a5,0.06382979
53,2a7,0.060606062
54,2a7,0.08510638
55,11a12,0.23333333
56,8a11,0.07954545
57,3a5,0.17307693
58,10a11,0.11940298
59,3a4,0.11764706
60,11a12,0.15
61,4a5,0.1
62,3a4,0.06896552
63,4a7,0.072164945
64,11a12,0.10714286
65,2a7,0.06666667
66,7a11,0.08
67,2a3,0.6857143
68,4a7,0.10204082
69,11a12,0.14035088
