poly,proportion
5a9,0.07692307692307693
5a11,0.07692307692307693
6a11,0.07692307692307693
7a12,0.0641025641025641
5a7,0.0641025641025641
5a8,0.0641025641025641
7a11,0.05128205128205128
6a7,0.05128205128205128
4a7,0.05128205128205128
4a9,0.05128205128205128
5a6,0.05128205128205128
7a9,0.038461538461538464
7a10,0.038461538461538464
8a11,0.038461538461538464
9a11,0.038461538461538464
7a8,0.02564102564102564
8a9,0.02564102564102564
3a7,0.02564102564102564
3a8,0.02564102564102564
4a5,0.02564102564102564
11a12,0.01282051282051282
3a4,0.01282051282051282
3a5,0.01282051282051282
