dyn_category,proportion
subf,0.28451882845188287
subp,0.20502092050209206
hairpin,0.15690376569037656
revhairpin,0.1401673640167364
flat,0.10669456066945607
cresc,0.06694560669456066
decresc,0.0397489539748954
