dyn_category,proportion
revhairpin,0.22213047068538397
hairpin,0.2213047068538398
subp,0.17093311312964493
subf,0.16515276630883569
cresc,0.07597027250206441
flat,0.07431874483897605
decresc,0.07018992568125516
