dyn_category,proportion
hairpin,0.20733838089691323
revhairpin,0.1956901572510192
subp,0.17472335468841002
subf,0.1700640652300524
flat,0.1188118811881188
decresc,0.06988934187536401
cresc,0.0634828188701223
