dyn_category,proportion
revhairpin,0.1846298031865042
subf,0.18181818181818182
subp,0.18088097469540768
hairpin,0.1780693533270853
flat,0.15182755388940955
decresc,0.06654170571696345
cresc,0.056232427366447985
