dyn_category,proportion
flat,0.2738255033557047
subp,0.16644295302013423
subf,0.1651006711409396
hairpin,0.15033557046979865
revhairpin,0.14496644295302014
cresc,0.05100671140939597
decresc,0.04832214765100671
