dyn_category,proportion
subf,0.25105189340813466
subp,0.2335203366058906
hairpin,0.18863955119214587
revhairpin,0.182328190743338
cresc,0.06311360448807854
decresc,0.05399719495091164
flat,0.0273492286115007
