dyn_category,proportion
hairpin,0.20631970260223048
revhairpin,0.18587360594795538
subf,0.18587360594795538
subp,0.17657992565055763
flat,0.10594795539033457
decresc,0.0762081784386617
cresc,0.06319702602230483
