dyn_category,proportion
flat,0.48427672955974843
subf,0.1320754716981132
subp,0.12578616352201258
hairpin,0.10482180293501048
revhairpin,0.09014675052410902
cresc,0.031446540880503145
decresc,0.031446540880503145
