dyn_category,proportion
flat,0.3798283261802575
subp,0.17167381974248927
subf,0.16952789699570817
revhairpin,0.10944206008583691
hairpin,0.09656652360515021
decresc,0.0407725321888412
cresc,0.032188841201716736
