poly,proportion
2a7,0.06072874493927125
2a5,0.06072874493927125
3a8,0.05668016194331984
3a7,0.05263157894736842
4a7,0.048582995951417005
4a9,0.044534412955465584
5a11,0.04048582995951417
5a7,0.04048582995951417
3a4,0.04048582995951417
6a11,0.03643724696356275
5a8,0.03643724696356275
3a5,0.03643724696356275
4a5,0.03643724696356275
7a11,0.032388663967611336
7a12,0.032388663967611336
5a9,0.032388663967611336
6a7,0.032388663967611336
5a6,0.032388663967611336
7a10,0.02834008097165992
8a11,0.02834008097165992
7a8,0.02834008097165992
7a9,0.02834008097165992
11a12,0.024291497975708502
9a10,0.024291497975708502
9a11,0.024291497975708502
10a11,0.024291497975708502
8a9,0.020242914979757085
2a3,0.016194331983805668
