cluster,max_label,max_proportion
0,2a7,0.060728744
1,2a7,0.054263566
2,3a8,0.083333336
3,3a8,0.0508982
4,5a7,0.056737587
5,3a4,0.07258064
6,2a5,0.0989011
7,11a12,0.06703911
8,5a6,0.058479533
9,9a10,0.059479553
10,11a12,0.06878307
11,2a3,0.29608938
12,9a10,0.06790123
13,10a11,0.06315789
14,2a3,0.13793103
15,2a7,0.073619634
16,11a12,0.077844314
17,5a6,0.06358381
18,3a4,0.05147059
19,2a7,0.06334842
20,2a5,0.099378884
21,10a11,0.09917355
22,9a11,0.060465116
23,7a8,0.05732484
24,7a12,0.07194245
25,3a4,0.07462686
26,7a8,0.051282052
27,4a9,0.05923345
