poly,proportion
5a7,0.05673758865248227
4a9,0.04964539007092199
6a7,0.04964539007092199
5a6,0.04964539007092199
11a12,0.0425531914893617
3a8,0.0425531914893617
5a8,0.0425531914893617
7a8,0.0425531914893617
2a7,0.0425531914893617
3a7,0.0425531914893617
4a7,0.0425531914893617
4a5,0.0425531914893617
10a11,0.03546099290780142
5a11,0.03546099290780142
7a10,0.03546099290780142
7a11,0.03546099290780142
9a10,0.03546099290780142
5a9,0.03546099290780142
7a9,0.03546099290780142
3a5,0.03546099290780142
6a11,0.028368794326241134
9a11,0.028368794326241134
8a9,0.028368794326241134
7a12,0.02127659574468085
8a11,0.02127659574468085
2a5,0.02127659574468085
3a4,0.02127659574468085
