cluster,max_label,max_proportion
0,2a7,0.08
1,2a3,0.11111111
2,5a7,0.056074765
3,9a10,0.10526316
4,2a5,0.078125
5,2a5,0.09677419
6,7a8,0.053030305
7,10a11,0.09756097
8,9a10,0.15789473
9,3a7,0.058139537
10,5a11,0.057142857
11,2a5,0.05882353
12,5a11,0.048780486
13,7a11,0.083333336
14,5a6,0.055555556
15,11a12,0.061728396
16,2a7,0.06666667
17,8a9,0.06410257
18,3a8,0.07964602
19,2a7,0.071428575
20,11a12,0.16129032
21,10a11,0.075187966
22,9a11,0.08256881
23,2a3,0.28947368
24,2a7,0.06542056
25,11a12,0.083333336
26,2a5,0.083333336
27,3a8,0.07185629
28,4a5,0.10769231
29,5a7,0.05882353
30,3a4,0.09210526
31,3a7,0.06557377
32,3a4,0.061946902
33,4a7,0.0625
34,2a7,0.0776699
35,2a7,0.06349207
36,7a12,0.08955224
37,3a4,0.14503817
38,6a7,0.06521739
39,5a7,0.06542056
40,8a11,0.08
41,4a7,0.07317073
42,2a5,0.14492753
43,2a3,0.104477614
44,5a11,0.06122449
45,4a5,0.08080808
46,11a12,0.0754717
47,3a8,0.078431375
48,3a5,0.05376344
49,7a8,0.07826087
50,7a9,0.059322033
51,11a12,0.13461539
52,3a8,0.06944445
53,2a3,0.3398058
54,6a11,0.05970149
55,6a11,0.06363636
