poly,proportion
5a6,0.05847953216374269
7a9,0.05263157894736842
6a7,0.05263157894736842
7a12,0.04678362573099415
5a7,0.04678362573099415
5a8,0.04678362573099415
5a9,0.04678362573099415
7a8,0.04678362573099415
6a11,0.04093567251461988
8a9,0.04093567251461988
4a9,0.04093567251461988
4a5,0.04093567251461988
9a11,0.03508771929824561
5a11,0.03508771929824561
7a10,0.03508771929824561
7a11,0.03508771929824561
3a7,0.03508771929824561
4a7,0.03508771929824561
3a5,0.03508771929824561
8a11,0.029239766081871343
9a10,0.029239766081871343
3a8,0.029239766081871343
10a11,0.023391812865497075
11a12,0.023391812865497075
2a5,0.023391812865497075
2a7,0.017543859649122806
3a4,0.017543859649122806
