cluster,max_label,max_proportion
0,5a8,0.125
1,4a5,0.13333334
2,11a12,0.0952381
3,10a11,0.073529415
4,3a7,0.071428575
5,2a5,0.13157895
6,4a7,0.08571429
7,8a9,0.1
8,9a10,0.15
9,3a5,0.084745765
10,11a12,0.115384616
11,10a11,0.055555556
12,3a5,0.06451613
13,7a11,0.09615385
14,7a10,0.09677419
15,9a11,0.08064516
16,2a7,0.08
17,7a8,0.07272727
18,3a8,0.06557377
19,2a7,0.2
20,11a12,0.2
21,9a10,0.10144927
22,11a12,0.11111111
23,2a3,0.15555556
24,3a4,0.07936508
25,10a11,0.08955224
26,3a5,0.08163265
27,5a6,0.10204082
28,3a4,0.16216215
29,6a11,0.06451613
30,8a11,0.06666667
31,4a9,0.06122449
32,4a9,0.055555556
33,4a9,0.13513513
34,5a11,0.08064516
35,3a7,0.08510638
36,11a12,0.102564104
37,2a3,0.15
38,7a10,0.0882353
39,7a11,0.073529415
40,3a8,0.078431375
41,2a7,0.14285715
42,2a5,0.10810811
43,3a4,0.08571429
44,6a11,0.09090909
45,4a5,0.09090909
46,9a11,0.09090909
47,5a6,0.10344828
48,4a7,0.06818182
49,7a8,0.0882353
50,7a9,0.08955224
51,11a12,0.125
52,3a8,0.09615385
53,2a7,0.08888889
54,10a11,0.10714286
55,4a9,0.05357143
56,7a9,0.09756097
57,9a10,0.054054055
58,5a11,0.11764706
59,9a10,0.06779661
60,4a9,0.125
61,5a6,0.08
62,2a5,0.0952381
63,8a11,0.10526316
64,11a12,0.08974359
65,4a7,0.07317073
66,6a7,0.09090909
67,6a7,0.08928572
68,2a3,0.09375
69,2a7,0.17777778
70,5a9,0.06122449
71,5a6,0.09210526
72,2a3,0.40625
73,2a7,0.12765957
74,7a10,0.074074075
75,7a8,0.10344828
76,6a11,0.0625
77,3a4,0.08510638
78,9a10,0.19354838
79,9a10,0.0625
80,2a3,0.2777778
81,2a5,0.17948718
82,4a9,0.10714286
83,2a7,0.11594203
84,4a9,0.10714286
85,2a3,0.47619048
86,2a7,0.08695652
87,7a8,0.125
88,4a9,0.09090909
89,8a9,0.10526316
90,9a10,0.07692308
91,2a7,0.08695652
92,5a11,0.08695652
93,5a11,0.0625
94,2a7,0.12820514
95,7a12,0.15151516
96,2a5,0.08196721
97,5a11,0.06521739
98,3a8,0.08888889
99,3a4,0.11627907
100,4a9,0.071428575
101,5a11,0.069767445
102,9a10,0.16129032
103,2a7,0.09375
104,3a4,0.15789473
105,2a7,0.1
106,2a5,0.1
107,2a7,0.09090909
108,11a12,0.06122449
109,4a5,0.07692308
110,11a12,0.13461539
111,7a8,0.06521739
