quality,proportion
fulldim7,0.14475703324808184
minormajor7,0.1309462915601023
minor7,0.12915601023017903
halfdim7,0.12813299232736572
majorminor7,0.12531969309462915
major7,0.12199488491048593
augmajor7,0.11662404092071611
augminor7,0.1030690537084399
