quality,proportion
augmajor7,0.23385939741750358
minormajor7,0.22955523672883787
augminor7,0.18292682926829268
major7,0.15494978479196556
minor7,0.148493543758967
majorminor7,0.03156384505021521
halfdim7,0.018651362984218076
