quality,proportion
fulldim7,0.13132999443516974
halfdim7,0.1285475792988314
majorminor7,0.12743461324429606
minor7,0.12520868113522537
major7,0.1246521981079577
minormajor7,0.1229827490261547
augmajor7,0.12186978297161936
augminor7,0.11797440178074568
