quality,proportion
augmajor7,0.14024749558043606
minormajor7,0.13553329404832057
augminor7,0.13199764289923394
major7,0.1296405421331762
majorminor7,0.1249263406010607
halfdim7,0.12021213906894519
minor7,0.11726576311137302
fulldim7,0.10017678255745432
