quality,proportion
halfdim7,0.12972027972027972
major7,0.12762237762237763
minor7,0.1258741258741259
minormajor7,0.12552447552447552
majorminor7,0.12482517482517483
fulldim7,0.12412587412587413
augminor7,0.12132867132867133
augmajor7,0.12097902097902098
