quality,proportion
minormajor7,0.13307984790874525
augmajor7,0.13307984790874525
augminor7,0.13307984790874525
major7,0.12927756653992395
minor7,0.12167300380228137
majorminor7,0.12167300380228137
halfdim7,0.11406844106463879
fulldim7,0.11406844106463879
