cluster,max_label,max_proportion
0,10a11,0.0591133
1,5a11,0.049586777
2,2a5,0.05927835
3,2a7,0.057971016
4,5a8,0.046875
5,5a6,0.062992126
6,2a3,0.3030303
7,7a8,0.06185567
8,11a12,0.055248618
9,2a5,0.1127451
10,2a3,0.14035088
11,2a5,0.06962025
12,2a7,0.06451613
13,9a11,0.05479452
14,7a12,0.05945946
15,7a12,0.053658538
16,10a11,0.06557377
17,3a4,0.054347824
18,10a11,0.062801935
19,10a11,0.05909091
20,2a5,0.083333336
21,4a9,0.05691057
22,3a8,0.04712042
23,3a8,0.053254437
24,3a5,0.0877193
25,9a11,0.09375
26,4a5,0.05882353
27,2a5,0.06153846
