poly,proportion
8a11,0.05238095238095238
10a11,0.05238095238095238
5a11,0.047619047619047616
6a11,0.047619047619047616
7a11,0.047619047619047616
9a11,0.047619047619047616
11a12,0.047619047619047616
8a9,0.04285714285714286
9a10,0.04285714285714286
2a7,0.0380952380952381
3a7,0.0380952380952381
3a8,0.0380952380952381
4a7,0.0380952380952381
4a9,0.0380952380952381
5a6,0.0380952380952381
5a7,0.0380952380952381
5a8,0.0380952380952381
5a9,0.0380952380952381
6a7,0.0380952380952381
7a8,0.0380952380952381
7a9,0.0380952380952381
7a10,0.0380952380952381
7a12,0.0380952380952381
2a5,0.009523809523809525
3a4,0.009523809523809525
3a5,0.009523809523809525
4a5,0.009523809523809525
