cluster,max_label,max_proportion
0,7a10,0.061946902
1,2a5,0.09803922
2,2a5,0.101265825
3,9a10,0.11111111
4,7a8,0.083333336
5,4a9,0.078431375
6,2a5,0.06153846
7,9a11,0.097222224
8,5a11,0.11111111
9,4a9,0.06306306
10,7a8,0.1
11,5a11,0.06944445
12,2a7,0.08510638
13,3a5,0.11764706
14,2a5,0.0882353
15,7a8,0.0882353
16,2a7,0.08450704
17,3a8,0.069767445
18,11a12,0.11111111
19,2a3,0.22222222
20,7a12,0.06451613
21,10a11,0.08695652
22,5a6,0.06557377
23,6a7,0.06349207
24,5a7,0.073529415
25,3a8,0.069767445
26,2a5,0.16216215
27,4a5,0.075
28,3a7,0.083333336
29,5a7,0.06666667
30,5a9,0.06153846
31,2a7,0.06451613
32,9a11,0.13043478
33,2a3,0.34285715
34,7a8,0.104166664
35,3a4,0.072463766
36,7a12,0.067669176
37,2a7,0.075
38,11a12,0.09876543
39,4a7,0.0882353
40,2a5,0.16129032
41,4a5,0.084745765
42,2a7,0.051282052
43,11a12,0.0754717
44,4a5,0.10526316
45,2a7,0.24
46,2a5,0.10344828
47,11a12,0.16981132
48,11a12,0.11111111
49,2a3,0.2
50,7a11,0.08421053
51,4a5,0.10810811
52,2a3,0.3548387
53,3a4,0.12903225
54,5a11,0.071428575
55,9a11,0.13333334
56,5a11,0.057142857
57,7a11,0.09803922
58,3a8,0.071428575
59,2a3,0.41379312
60,3a7,0.08235294
61,9a11,0.05882353
62,11a12,0.13333334
63,9a10,0.11764706
64,4a9,0.074074075
65,4a7,0.05882353
66,4a5,0.075
67,8a9,0.071428575
68,2a3,0.09677419
69,2a7,0.16129032
70,8a9,0.1
71,2a7,0.07692308
72,3a8,0.08571429
73,7a8,0.11111111
74,9a10,0.0754717
75,7a8,0.11111111
76,2a7,0.08108108
77,3a4,0.16666667
78,3a4,0.078947365
79,6a11,0.083333336
80,4a9,0.13333334
81,7a9,0.11111111
82,3a8,0.115384616
83,7a9,0.083333336
84,6a11,0.071428575
85,2a3,0.125
86,2a3,0.09090909
87,2a7,0.2
88,2a3,0.29411766
89,4a7,0.114285715
90,4a9,0.06666667
91,3a8,0.09259259
92,3a8,0.055555556
93,2a5,0.1
94,8a9,0.1
95,4a9,0.125
96,6a11,0.0625
97,4a9,0.08571429
98,2a5,0.13333334
99,2a3,0.516129
100,10a11,0.093023255
101,8a11,0.10526316
102,9a10,0.18181819
103,10a11,0.16666667
104,2a7,0.1
105,7a9,0.10204082
106,2a7,0.114285715
107,7a12,0.1
108,4a9,0.071428575
109,2a7,0.15
110,2a7,0.10526316
111,6a11,0.15789473
