cluster,max_label,max_proportion
0,5a6,0.06153846
1,2a5,0.10309278
2,3a8,0.053254437
3,3a8,0.05691057
4,4a9,0.05691057
5,4a9,0.049382716
6,4a5,0.08018868
7,7a8,0.05839416
8,9a11,0.06451613
9,8a11,0.052380953
10,5a6,0.056338027
11,7a12,0.064935066
12,4a5,0.05882353
13,4a5,0.07462686
14,7a8,0.067961164
15,2a3,0.09677419
16,4a7,0.0625
17,2a7,0.0952381
18,10a11,0.062801935
19,2a5,0.12698413
20,4a7,0.0625
21,7a8,0.083333336
22,5a7,0.054347824
23,6a7,0.06349207
24,2a5,0.101265825
25,9a11,0.09375
26,3a4,0.15789473
27,2a5,0.06153846
28,10a11,0.083333336
29,7a12,0.05945946
30,2a3,0.125
31,2a5,0.06306306
32,4a9,0.069767445
33,2a5,0.092307694
34,2a7,0.08450704
35,2a3,0.38333333
36,2a5,0.09803922
37,10a11,0.12
38,11a12,0.11111111
39,6a7,0.062992126
40,4a9,0.06306306
41,2a3,0.14035088
42,7a8,0.083333336
43,10a11,0.08695652
44,7a10,0.062068965
45,2a7,0.11764706
46,5a6,0.06557377
47,11a12,0.16981132
48,11a12,0.11111111
49,5a11,0.06944445
50,5a7,0.073529415
51,11a12,0.12
52,3a8,0.069767445
53,3a4,0.12903225
54,2a3,0.42424244
55,3a5,0.11764706
