poly,proportion
3a8,0.08571428571428572
7a8,0.08571428571428572
7a12,0.08571428571428572
5a8,0.05714285714285714
7a9,0.05714285714285714
7a10,0.05714285714285714
7a11,0.05714285714285714
8a9,0.05714285714285714
8a11,0.05714285714285714
3a7,0.05714285714285714
4a7,0.05714285714285714
9a10,0.02857142857142857
10a11,0.02857142857142857
11a12,0.02857142857142857
2a7,0.02857142857142857
3a4,0.02857142857142857
3a5,0.02857142857142857
4a5,0.02857142857142857
4a9,0.02857142857142857
5a7,0.02857142857142857
6a7,0.02857142857142857
