quality,proportion
fulldim7,0.44014084507042256
majorminor7,0.2632042253521127
halfdim7,0.2438380281690141
minor7,0.028169014084507043
major7,0.013204225352112676
augminor7,0.01056338028169014
minormajor7,0.0008802816901408451
