quality,proportion
fulldim7,0.45016077170418006
majorminor7,0.22266881028938906
halfdim7,0.21945337620578778
minor7,0.0635048231511254
major7,0.027331189710610933
augminor7,0.011254019292604502
minormajor7,0.003215434083601286
augmajor7,0.002411575562700965
