quality,proportion
fulldim7,0.5194228634850167
halfdim7,0.2241953385127636
majorminor7,0.2142064372918979
minor7,0.01997780244173141
augminor7,0.01220865704772475
major7,0.00776914539400666
minormajor7,0.0022197558268590455
