quality,proportion
minor7,0.181657223796034
major7,0.14872521246458922
augminor7,0.13243626062322947
halfdim7,0.13137393767705383
majorminor7,0.12712464589235128
minormajor7,0.11756373937677053
augmajor7,0.10871104815864023
fulldim7,0.05240793201133145
