quality,proportion
augminor7,0.1325506532853626
minormajor7,0.12971028214353342
fulldim7,0.12952092406741147
halfdim7,0.1283847756106798
augmajor7,0.12686991100170422
majorminor7,0.1227040333270214
major7,0.11853815565233858
minor7,0.11172126491194849
