quality,proportion
augminor7,0.13338658146964857
minor7,0.12619808306709265
majorminor7,0.12619808306709265
halfdim7,0.1253993610223642
augmajor7,0.1253993610223642
minormajor7,0.12380191693290735
major7,0.12140575079872204
fulldim7,0.1182108626198083
