quality,proportion
minor7,0.13395375070501975
majorminor7,0.1308516638465877
major7,0.13014664410603496
augmajor7,0.1260575296108291
halfdim7,0.1215454032712916
minormajor7,0.12140439932318105
augminor7,0.12041737168640722
fulldim7,0.11562323745064862
