quality,proportion
augmajor7,0.13365384615384615
major7,0.1326923076923077
majorminor7,0.1294871794871795
minor7,0.128525641025641
augminor7,0.12628205128205128
minormajor7,0.12403846153846154
halfdim7,0.11602564102564103
fulldim7,0.1092948717948718
