quality,proportion
fulldim7,0.13230769230769232
augmajor7,0.12676923076923077
minor7,0.12615384615384614
minormajor7,0.12492307692307693
major7,0.1236923076923077
augminor7,0.1236923076923077
majorminor7,0.12246153846153846
halfdim7,0.12
