quality,proportion
fulldim7,0.1371571072319202
halfdim7,0.128428927680798
majorminor7,0.1259351620947631
minormajor7,0.12468827930174564
minor7,0.12344139650872818
major7,0.12219451371571072
augminor7,0.11970074812967581
augmajor7,0.11845386533665836
