quality,proportion
major7,0.12654320987654322
minor7,0.12654320987654322
minormajor7,0.12654320987654322
halfdim7,0.12654320987654322
augmajor7,0.12654320987654322
augminor7,0.12654320987654322
majorminor7,0.12037037037037036
fulldim7,0.12037037037037036
