quality,proportion
fulldim7,0.13091184260310254
augminor7,0.12788497919031402
majorminor7,0.1271282633371169
augmajor7,0.12561483163072265
halfdim7,0.12485811577752554
major7,0.12296632614453273
minormajor7,0.12296632614453273
minor7,0.11766931517215286
