quality,proportion
augminor7,0.13470873786407767
majorminor7,0.1262135922330097
augmajor7,0.1262135922330097
minormajor7,0.125
fulldim7,0.12378640776699029
halfdim7,0.12257281553398058
major7,0.12135922330097088
minor7,0.12014563106796117
