poly,proportion
8a11,0.0594059405940594
9a10,0.0594059405940594
9a11,0.0594059405940594
10a11,0.0594059405940594
11a12,0.0594059405940594
5a11,0.054455445544554455
6a11,0.054455445544554455
7a10,0.054455445544554455
7a11,0.054455445544554455
7a12,0.054455445544554455
8a9,0.054455445544554455
7a9,0.04950495049504951
5a9,0.039603960396039604
7a8,0.039603960396039604
4a9,0.034653465346534656
6a7,0.034653465346534656
5a7,0.0297029702970297
5a8,0.0297029702970297
3a7,0.024752475247524754
3a8,0.024752475247524754
4a7,0.024752475247524754
5a6,0.024752475247524754
4a5,0.009900990099009901
2a7,0.0049504950495049506
3a5,0.0049504950495049506
